id,artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,song_popularity,artist_popularity,genres,year
75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,0.0689,0.556,0.538,0.0,0.196,-5.408,0.0382,143.95,0.291,8,0,81,89,"dfw_rap, melodic_rap, pop, rap",2016
6H0AwSQ20mo62jGlPGB8S6,2 Chainz,It's A Vibe,0.0312,0.822,0.502,0.000887,0.114,-7.38,0.148,73.003,0.525,7,1,69,76,"atl_hip_hop, hip_hop, pop_rap, rap, southern_hip_hop, trap",2017
6xE3hDdo29VhAfsL7LrxcY,Kid Ink,No Strings,0.065,0.92,0.655,0.0,0.0781,-4.18,0.0545,143.011,0.909,4,1,42,69,"pop_rap, rap, southern_hip_hop, trap",2017
0bXFIF7iL17TYLyx8JHziM,Kodak Black,Patty Cake,0.0252,0.806,0.77,0.0,0.0645,-6.464,0.19,152.094,0.406,1,0,63,81,"florida_drill, florida_rap, melodic_rap, miami_hip_hop, rap, trap, trap_latino",2017
4knL4iPxPOZjQzTUlELGSY,Yo Gotti,Rake It Up,0.022,0.91,0.444,0.0,0.137,-8.126,0.344,149.953,0.53,1,0,67,67,"dirty_south_rap, gangster_rap, memphis_hip_hop, rap, southern_hip_hop, tennessee_hip_hop, trap",2017
25oOaleife6E2MIKmFkPvg,Young Thug,Relationship (feat. Future),0.00252,0.842,0.597,0.0,0.124,-6.336,0.0627,145.992,0.298,2,1,70,85,"atl_hip_hop, atl_trap, gangster_rap, melodic_rap, rap, trap",2017
1uL78kFWxhz3umTMWJu8n5,Lil Uzi Vert,Sauce It Up,0.0715,0.813,0.528,0.0,0.125,-6.305,0.313,79.532,0.131,6,0,67,87,"melodic_rap, philly_rap, rage_rap, rap",2017
6Pw3Gvw4wNMZfTYZa6IQal,Bebe Rexha,The Way I Are (Dance With Somebody) [feat. Lil Wayne],0.00282,0.466,0.659,0.0,0.273,-6.077,0.115,186.169,0.36,2,1,0,83,"dance_pop, pop",2017
0n0p8VGjFfQSXnCKUMPCWU,Slaptop,Sunrise,0.0209,0.842,0.71,0.00276,0.1,-5.876,0.0679,126.017,0.743,7,0,0,34,unknown,2014
42TrdbXsmLybxUGJczYbrJ,The Knocks,Classic (feat. POWERS),0.00464,0.631,0.94,0.000805,0.324,-3.52,0.049,101.961,0.552,2,1,53,63,"alternative_dance, indie_poptimism, nu_disco",2016
5OTH21tpmWn9YL3XzfB8AX,LANY,"Bad, Bad, Bad",0.0504,0.709,0.643,3.68e-05,0.283,-5.324,0.0385,103.999,0.666,10,1,46,73,la_pop,2015
2NVt7fxr5GsqTkGwYXcNTE,Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)",0.0384,0.676,0.615,0.0,0.341,-7.534,0.0496,163.993,0.883,6,0,0,65,"atl_hip_hop, rap, southern_hip_hop, trap",2015
0EQ5LHBJjT7Uy5C7hinqgF,Penguin Prison,Never Gets Old,0.0173,0.823,0.659,0.000338,0.168,-7.156,0.0491,114.005,0.751,11,0,34,44,"alternative_dance, electrofox, indie_poptimism, indietronica, nu_disco, shimmer_pop",2015
2yncgHtuFJBjH5xpfDt8qp,Maudlin Strangers,Overdose,0.000334,0.588,0.609,0.0,0.854,-10.084,0.0277,100.01,0.202,0,1,30,16,unknown,2015
6HTJZ0TQJVMSKkUGzAOe2h,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),0.194,0.805,0.858,7.89e-06,0.256,-3.067,0.105,97.033,0.523,0,1,65,66,"pop_dance, tropical_house",2015
5masKPHeAOVNgxdLebIcK7,Kygo,Stole the Show,0.271,0.64,0.635,0.0,0.319,-7.565,0.226,100.034,0.475,8,0,76,80,"edm, pop, pop_dance, tropical_house",2016
1I8tHoNBFTuoJAlh4hfVVE,Kygo,Firestone,0.393,0.704,0.634,3.17e-05,0.0952,-7.374,0.0428,113.927,0.411,11,0,78,80,"edm, pop, pop_dance, tropical_house",2016
2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,Trap Queen,0.0244,0.746,0.873,0.0,0.354,-3.803,0.128,148.075,0.817,7,1,75,71,"new_jersey_rap, pop_rap, rap, southern_hip_hop, trap",2015
5XzmZjXhMjDHr7ZfJ6DELQ,Rihanna,FourFiveSeconds,0.868,0.579,0.268,0.0,0.12,-5.65,0.0442,205.903,0.321,2,1,0,91,"barbadian_pop, pop, urban_contemporary",2015
79XrkTOfV1AqySNjVlygpW,Drake,Energy,0.38,0.747,0.571,0.0,0.534,-7.916,0.478,172.104,0.553,11,1,73,96,"canadian_hip_hop, canadian_pop, hip_hop, rap, toronto_rap",2015
4jtyUzZm9WLc2AdaJ1dso7,Drake,0 To 100 / The Catch Up,0.737,0.559,0.716,0.0,0.252,-3.964,0.39,176.618,0.504,11,0,71,96,"canadian_hip_hop, canadian_pop, hip_hop, rap, toronto_rap",2013
7gDwRzJhLs0fFHaGtMDJVM,Action Bronson,Baby Blue (feat. Chance the Rapper),0.247,0.828,0.487,1.86e-05,0.136,-6.142,0.0343,85.027,0.761,6,0,63,64,"alternative_hip_hop, east_coast_hip_hop, hip_hop, nyc_rap, queens_hip_hop",2015
3clX2NMmjaAHmBjeTSa9vV,Action Bronson,Actin Crazy,0.197,0.5,0.622,0.0,0.116,-7.282,0.619,165.503,0.252,1,1,57,64,"alternative_hip_hop, east_coast_hip_hop, hip_hop, nyc_rap, queens_hip_hop",2015
2N3U8uTYhjX2KwGT0pf5x0,A$AP Rocky,Everyday,0.00996,0.394,0.661,0.0,0.343,-8.684,0.192,149.818,0.335,4,1,77,82,"east_coast_hip_hop, hip_hop, rap, trap",2015
6zpCJDhdpHPZCcFCJZDqX5,What So Not,High You Are,0.0557,0.69,0.857,0.11,0.0341,-5.613,0.0405,136.99,0.409,10,1,0,57,"aussietronica, brostep, edm, electro_house, electronic_trap, escape_room, vapor_twitch",2013
5GCrBPWKpgH4H3bLLnvWm7,Autograf,Dream,0.161,0.839,0.644,0.762,0.086,-5.159,0.0429,104.98,0.102,2,0,29,54,"deep_tropical_house, pop_edm, tropical_house, vapor_soul, vapor_twitch",2015
4L0HMiE70JyFSfOsnoHGbj,Le Youth,C O O L - Radio Edit,0.0242,0.735,0.759,0.185,0.0966,-6.914,0.0449,109.982,0.77,1,0,52,56,"house, nu_disco, tropical_house, uk_dance",2013
2M887Bsh8Lgh2ZljNa7tKK,Chela,Romanticise,0.0459,0.883,0.618,0.000243,0.083,-5.567,0.0433,109.982,0.445,6,0,0,33,australian_indie,2013
3rbNV2GI8Vtd8byhUtXZID,JAY Z,Clique,0.0488,0.704,0.569,0.0,0.191,-4.998,0.247,109.314,0.313,7,0,0,85,"east_coast_hip_hop, gangster_rap, hip_hop, pop_rap, rap",2012
4w7yrP4RAeeyhfG9nJqQvS,Big Sean,I Don't Fuck With You,0.0349,0.823,0.733,0.0,0.324,-5.474,0.0628,97.972,0.397,1,1,0,78,"detroit_hip_hop, hip_hop, pop_rap, r&b, rap, southern_hip_hop, trap",2015
1S6WoG3yn8GvmbFxu5rx0q,Marvin Gaye,Sexual Healing - SNBRN Radio Remix,0.0247,0.747,0.886,0.000107,0.385,-4.795,0.0484,120.03,0.333,5,0,10,74,"classic_soul, motown, neo_soul, northern_soul, quiet_storm, soul",2015
57AiehxdEDIhlpd0m5KIja,The Griswolds,Beware The Dog - Autograf Remix,0.00751,0.825,0.645,0.121,0.0927,-5.616,0.0404,121.996,0.401,10,1,29,46,"hopebeat, indie_poptimism, indie_rockism, shimmer_pop, stomp_pop",2014
0i3utbege8Iy3q7Hy86QCF,Gostan,Klanga - De Hofnar Remix,0.0312,0.719,0.527,0.716,0.105,-9.077,0.0408,123.955,0.58,6,1,0,45,"deep_tropical_house, tropical_house",2014
77lqbary6vt1DSc1MBN6sx,RÜFÜS,You Were Right,0.0136,0.708,0.793,0.00221,0.118,-5.426,0.0342,122.006,0.734,5,0,49,72,"australian_electropop, indietronica",2016
7MseaPAvwomCTMgH7Z1MtT,Panama,Always - Classixx Remix,0.21,0.734,0.867,0.0398,0.061,-4.818,0.0365,115.97,0.801,1,1,39,61,"australian_indie, indietronica, nu_disco, shimmer_pop",2014
52IuMfbQa9aqRPz2oYPAI8,N.W.A.,Express Yourself,0.0506,0.851,0.583,0.0,0.236,-11.022,0.286,95.048,0.956,8,0,62,66,"conscious_hip_hop, gangster_rap, golden_age_hip_hop, hip_hop, old_school_hip_hop, rap, west_coast_rap",1988
2gpytjWqJVE3LICibhEUaK,Michael Calfan,Treasured Soul,0.0191,0.623,0.833,0.0174,0.331,-2.951,0.0557,124.973,0.411,4,0,57,56,"dutch_house, edm, electro_house, house, pop_dance, progressive_electro_house, progressive_house, tropical_house",2015
0Dc7J9VPV4eOInoxUiZrsL,Jeremih,Don't Tell 'Em,0.392,0.856,0.527,0.0,0.11,-5.225,0.0997,98.052,0.386,2,1,74,74,"chicago_rap, pop_rap, r&b, southern_hip_hop, trap, urban_contemporary",2015
5SfpwvdJ66fSdIoOc3jw1g,Caribou,Can't Do Without You,0.783,0.46,0.403,0.669,0.783,-9.12,0.061,128.017,0.497,0,1,0,57,"alternative_dance, art_pop, electronica, folktronica, indietronica, intelligent_dance_music, trip_hop",2014
1Wrqx7vwBGPsWXRMxrbkPJ,Lane 8,Rise,0.0304,0.71,0.929,0.741,0.0851,-6.697,0.0516,120.971,0.509,1,1,28,62,"gauze_pop, progressive_house",2015
0CaHZUniQtDRZleX6XK9p7,Chromeo,Jealous (I Ain't With It),0.00823,0.739,0.82,0.0,0.2,-6.099,0.0889,127.984,0.775,5,0,46,56,"alternative_dance, dance_rock, filter_house, indietronica, nu_disco",2014
2xlCyb1ZfFad6np6zx4hhw,Years & Years,Desire - Gryffin Remix,0.0596,0.558,0.871,0.0,0.139,-5.041,0.0516,122.034,0.476,10,0,0,69,"gauze_pop, pop, tropical_house, uk_pop",2015
2I7G4jUnwkLYwf0hugXU6O,Years & Years,King - Gryffin Remix,0.0233,0.565,0.848,0.0161,0.0885,-5.841,0.0423,117.998,0.29,2,1,37,69,"gauze_pop, pop, tropical_house, uk_pop",2015
4iEOVEULZRvmzYSZY2ViKN,alt-J,Left Hand Free,0.462,0.697,0.877,0.00943,0.083,-4.465,0.0462,101.99,0.802,3,1,71,71,"indie_rock, indietronica, modern_alternative_rock, modern_rock, rock",2014
61BelHHS1kfXAmMMchw43o,Disciples,They Don't Know - Original Mix,0.0132,0.807,0.778,0.666,0.109,-5.485,0.0399,120.001,0.788,0,1,44,63,"house, pop_dance, tropical_house, uk_dance",2014
71EXLKTSaMfBnbZEDN5ZDC,Panama,Jungle,0.025,0.61,0.754,0.071,0.629,-7.257,0.0351,99.987,0.271,7,0,0,61,"australian_indie, indietronica, nu_disco, shimmer_pop",2015
4UVIFaLeqgi4aAUWeStoMu,Touch Sensitive,Pizza Guy,0.00213,0.629,0.81,0.653,0.264,-5.101,0.0264,105.996,0.287,4,0,0,43,"aussietronica, nu_disco",2014
5RoIXwyTCdyUjpMMkk4uPd,The Temper Trap,Sweet Disposition,0.0701,0.531,0.821,0.171,0.124,-6.812,0.0439,129.139,0.34,2,1,67,67,"indietronica, modern_rock",2009
50sgt93biEDBxwKNM75Urr,Tear Council,Anywhere,0.0411,0.706,0.615,1.33e-05,0.091,-6.754,0.0257,97.271,0.536,1,0,21,9,unknown,2015
2LZwKxTPZLBCYjUhlogMZl,Matt Simons,Catch & Release - Deepend Remix,0.555,0.835,0.536,0.000386,0.111,-8.645,0.0478,104.989,0.107,1,0,0,61,neo-singer-songwriter,2015
5dbSyYN5eWW3DzaLmu3ies,Tez Cadey,Seve - Radio Edit,0.432,0.739,0.825,0.00199,0.0804,-7.332,0.0479,121.047,0.462,5,1,46,56,tropical_house,2015
05LoBwiXyb1sx3xV3S3tEd,RÜFÜS,Like an Animal,0.0341,0.71,0.748,0.000105,0.0897,-6.244,0.0305,119.994,0.38,9,0,37,72,"australian_electropop, indietronica",2016
6NDt5z8GKIHub37hBQ4x18,Bob Moses,Tearing Me Up,0.172,0.705,0.403,0.00201,0.615,-9.7,0.0438,114.992,0.155,0,1,58,60,"canadian_electronic, canadian_house",2015
7zzAWJ8aD50WH1EjGC2j45,Ensaime,No Me Contesta,0.194,0.643,0.922,0.778,0.147,-5.937,0.0437,119.985,0.605,7,1,13,35,unknown,2017
6O6M7pJLABmfBRoGZMu76Y,The Chainsmokers,Roses,0.0361,0.716,0.806,0.00413,0.244,-7.602,0.0466,100.033,0.347,4,1,35,81,"electropop, pop, tropical_house",2016
6MzuROznsagl5Szc8w3Smj,Hayden James,Something About You,0.356,0.867,0.603,0.0553,0.0765,-7.427,0.0637,114.977,0.677,2,0,0,60,"aussietronica, gauze_pop, house",2015
3pzjHKrQSvXGHQ98dx18HI,Justin Bieber,What Do You Mean?,0.59,0.845,0.567,0.00142,0.0811,-8.118,0.0956,125.02,0.793,5,0,0,90,"canadian_pop, pop",2015
6m3ZWIXhjoV76syT1j2oE9,Dillon Francis,Coming Over (feat. James Hersey),0.227,0.631,0.661,1.43e-06,0.166,-5.5,0.0999,174.031,0.698,5,0,55,66,"brostep, edm, electro_house, moombahton, pop_dance, progressive_electro_house, slap_house",2015
4WjH9Bzt3kx7z8kl0awxh4,Major Lazer,Lean On (feat. MØ & DJ Snake),0.00346,0.723,0.809,0.00123,0.565,-3.081,0.0625,98.007,0.274,7,0,0,75,"dance_pop, edm, electro_house, moombahton, pop, pop_dance",2015
66hayvUbTotekKU3H4ta1f,Jack Ü,Where Are Ü Now (with Justin Bieber),0.041,0.432,0.781,4.21e-06,0.0789,-4.038,0.0567,139.432,0.197,4,0,75,60,"edm, electro_house, pop_dance",2015
69bp2EbF7Q2rqc5N3ylezZ,Justin Bieber,Sorry,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,99.945,0.41,0,0,0,90,"canadian_pop, pop",2015
7oGZAicScQt96OAW4AruYy,Jason Derulo,Want to Want Me,0.00906,0.775,0.68,0.0,0.109,-5.508,0.0629,114.025,0.656,0,0,76,79,"dance_pop, pop",2015
02M6vucOvmRfMxTXDUwRXu,Beyoncé,7/11,0.0128,0.747,0.705,0.0,0.126,-5.137,0.126,136.024,0.56,9,0,70,86,"pop, r&b",2014
4r8hRPbidDIoDPphxi78aY,Duke Dumont,I Got U,0.00364,0.653,0.756,0.00651,0.089,-7.794,0.0366,120.82,0.42,0,1,0,65,"edm, house, pop_dance, progressive_house, tropical_house, uk_dance",2014
5FrxJwJyC8Wy9rgj0EozCr,ZHU,Faded - Original Mix,0.00837,0.862,0.474,0.117,0.123,-7.194,0.0488,124.965,0.59,9,0,0,65,"edm, electro_house, tropical_house",2015
32FX4D4eT8LFP07QvlhSn8,Coleman Hell,2 Heads,0.115,0.751,0.746,3.09e-05,0.176,-4.817,0.0432,120.043,0.404,0,1,50,46,"canadian_pop, indie_poptimism",2016
1D7PmWoTDJuDBIEjb225lv,Theophilus London,Why Even Try - feat. Sara Quin [RAC Remix],0.507,0.664,0.774,0.0,0.149,-6.321,0.0497,99.967,0.33,2,1,23,52,alternative_hip_hop,2011
201Ewjpy5yGB0JqBtQIm3Y,Cassian,Running - Original Mix,0.0324,0.705,0.769,0.132,0.0787,-6.227,0.0531,121.962,0.425,9,0,3,54,unknown,2015
5JjL6szUntuSgh6qJNGm1z,Axwell /\ Ingrosso,On My Way - Kungs Remix,0.00393,0.557,0.809,0.000458,0.111,-5.62,0.0642,124.001,0.19,11,0,0,66,"edm, pop_dance, progressive_electro_house, tropical_house",2015
7lBZ4c3Rn3jaCYUmPe1ygv,Platinum Doug,Play with Me - Radio Mix,0.00242,0.806,0.914,0.0144,0.112,-3.245,0.0549,121.015,0.465,2,1,35,31,g-house,2015
1dn1CQcTDnkmncHIKBaC6i,Sigala,Easy Love,0.0972,0.688,0.889,0.000397,0.0964,-4.311,0.0571,124.04,0.573,9,1,33,74,"dance_pop, edm, pop_dance, tropical_house, uk_dance, uk_pop",2015
6PkzXU8dlwtfrwyTlUyVnv,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,0.297,0.832,0.659,0.000811,0.0704,-5.831,0.0677,121.022,0.712,0,1,63,73,"edm, pop_dance, tropical_house",2015
0z8yrlXSjnI29Rv30RssNI,Imagine Dragons,Shots - Broiler Remix,0.436,0.733,0.777,0.0716,0.102,-7.076,0.0347,119.996,0.583,11,0,0,88,"modern_rock, pop, rock",2015
2C2Bz7sauB37bnacn2KQyF,Dom Dolla,Define,0.182,0.641,0.801,0.000469,0.133,-3.872,0.0297,122.039,0.359,0,0,43,68,"australian_house, deep_groove_house, house",2015
6O3T4CHYUGksoBtE8yRzoK,Andhim,Boy Boy Boy - Joris Voorn Remix [Radio Edit],0.000522,0.688,0.64,0.899,0.122,-8.541,0.0292,119.99,0.341,7,0,0,49,"deep_euro_house, german_house, minimal_techno",2015
7GGguiA9LkgFT3BZbzHjwQ,PANG!,Walking in the Sun,0.113,0.78,0.417,0.00227,0.37,-11.365,0.0363,120.042,0.283,2,1,56,43,"deep_tropical_house, tropical_house",2015
3YTl7YkSyAIhj9OsfKg3tW,Bag Raiders,Waterfalls,0.103,0.761,0.792,0.000368,0.0845,-7.39,0.0699,124.94,0.449,8,1,0,53,"alternative_dance, australian_dance, indietronica",2015
6808fuj56HYDOND2CpyqsT,RÜFÜS,Sundream,0.041,0.683,0.703,0.0036,0.373,-7.613,0.0347,122.015,0.26,5,0,20,72,"australian_electropop, indietronica",2014
4lKwukTkHC6E7fyRRPleWp,Bag Raiders,Vapor Trails,0.0722,0.655,0.82,0.507,0.105,-6.33,0.0424,123.002,0.2,8,1,22,53,"alternative_dance, australian_dance, indietronica",2015
71eRCfoq3g4qeLNcR75Hig,Wild Cub,Thunder Clatter,0.301,0.6,0.968,1.88e-06,0.19,-2.444,0.0329,123.02,0.635,6,1,40,35,"indie_poptimism, shimmer_pop",2014
4Vjn9TL3ddHnBud5oQecJY,Bag Raiders,Wonderland,0.172,0.62,0.832,0.345,0.12,-6.301,0.0255,124.984,0.331,2,1,23,53,"alternative_dance, australian_dance, indietronica",2015
5QhVMjL0PDAszMCydA8pwJ,RÜFÜS,Take Me,0.167,0.719,0.78,0.044,0.104,-7.345,0.0465,124.04,0.461,0,1,8,72,"australian_electropop, indietronica",2014
3xEqegrcyQtfhWeEMnDyCG,RAC,Hollywood,0.119,0.945,0.546,0.000519,0.121,-6.109,0.0519,120.004,0.962,8,1,49,60,"indietronica, metropopolis, nu_disco, shimmer_pop",2014
0nMqAzCOdTbB4AtNUe2qZ6,Christina Perri,burning gold - Autograf Remix,0.0906,0.482,0.842,0.00913,0.0904,-5.866,0.309,97.853,0.12,4,0,32,72,pop,2014
7wGoVu4Dady5GV0Sv4UIsx,Post Malone,rockstar,0.13,0.577,0.522,9.03e-05,0.142,-6.594,0.0984,159.772,0.119,5,0,1,89,"dfw_rap, melodic_rap, pop, rap",2017
5hfpu8saHLGedbHRtNCYjm,Machine Gun Kelly,Trap Paris (feat. Quavo & Ty Dolla $ign),0.0242,0.967,0.646,2.31e-06,0.0916,-4.818,0.0593,124.994,0.2,4,0,49,79,"ohio_hip_hop, pop_rap",2017
42CeaId2XNlxugDvyqHfDf,Post Malone,Candy Paint,0.633,0.765,0.688,0.0,0.0734,-5.566,0.0841,90.013,0.434,4,1,3,89,"dfw_rap, melodic_rap, pop, rap",2017
4TkGhMYlkcbxCMj3pny9mU,Rajitheone,#WhiteGirlVoice,0.62,0.497,0.446,0.0,0.0913,-9.842,0.475,90.854,0.313,6,0,32,21,minnesota_hip_hop,2016
4bpOBFVC1AYqWSpI2MGi5E,$uicideBoy$,Diemonds,0.83,0.645,0.171,0.000971,0.118,-9.538,0.219,100.071,0.217,1,1,0,86,"cloud_rap, dark_trap, new_orleans_rap, underground_hip_hop",2016
1QgTBfRN5m81a5K01qens6,Lil Uzi Vert,444+222,0.0235,0.791,0.513,2.83e-05,0.101,-6.568,0.269,76.997,0.481,10,0,60,87,"melodic_rap, philly_rap, rage_rap, rap",2017
6SwRhMLwNqEi6alNPVG00n,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,0.0265,0.658,0.535,0.0,0.2,-8.983,0.0573,110.684,0.419,9,0,77,89,"conscious_hip_hop, hip_hop, rap, west_coast_rap",2017
7hDc8b7IXETo14hHIHdnhd,Drake,Passionfruit,0.256,0.809,0.463,0.085,0.109,-11.377,0.0396,111.98,0.364,11,1,0,96,"canadian_hip_hop, canadian_pop, hip_hop, rap, toronto_rap",2017
152lZdxL1OR0ZMW6KquMif,Khalid,Location,0.33,0.736,0.449,0.000162,0.0898,-11.462,0.425,80.126,0.326,1,0,78,86,"pop, pop_r&b",2017
0NBiC3zLXoBQXBjsbnbwJq,Lil Dicky,Molly (feat. Brendon Urie of Panic at the Disco),0.203,0.831,0.514,0.000156,0.115,-6.695,0.0368,114.94,0.397,7,1,0,62,"comedy_rap, indie_pop_rap, pop_rap",2015
7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0.102,150.011,0.421,1,0,85,89,"conscious_hip_hop, hip_hop, rap, west_coast_rap",2017
5DLTuH4A5VZB2HKpqHQR6t,Post Malone,Patient,0.565,0.743,0.662,0.0,0.128,-6.108,0.179,89.975,0.552,5,0,64,89,"dfw_rap, melodic_rap, pop, rap",2016
77lGafvlU68CeHgB2pkHC9,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),0.00273,0.524,0.772,0.000169,0.224,-6.696,0.152,169.855,0.237,7,0,57,79,"ohio_hip_hop, pop_rap",2017
5mB1bWU8VueYVxuvcLPn2B,Russ,Do It Myself,0.018,0.831,0.558,0.0,0.094,-3.551,0.242,141.974,0.338,1,1,58,78,hawaiian_hip_hop,2017
6g0lA3tckAh7LlkifNvN87,Machine Gun Kelly,Invincible,0.0285,0.479,0.859,0.0,0.152,-5.28,0.368,118.253,0.261,1,1,50,79,"ohio_hip_hop, pop_rap",2012
4Q3N4Ct4zCuIHuZ65E3BD4,Kodak Black,Tunnel Vision,0.0576,0.497,0.489,9.91e-05,0.122,-7.724,0.294,171.853,0.231,11,0,73,81,"florida_drill, florida_rap, melodic_rap, miami_hip_hop, rap, trap, trap_latino",2017
57evRskKe47TvzG96SLLTM,Russ,Pull The Trigger,0.305,0.623,0.651,0.0,0.101,-6.988,0.345,82.078,0.296,4,0,64,78,hawaiian_hip_hop,2017
537FQYGUcu4SgCCasIhh4f,K CAMP,Till I Die,0.0215,0.773,0.544,0.0,0.124,-9.442,0.214,141.963,0.312,0,1,35,61,"atl_hip_hop, melodic_rap, southern_hip_hop, trap",2014
7DTlsMOQjGysXHpwwpHuPl,Rich Gang,Lifestyle,0.0152,0.546,0.667,0.0,0.0895,-5.236,0.274,87.666,0.471,1,1,67,17,"southern_hip_hop, trap",2014
2h3i5tGUl6hMu572umjcGo,Wale,Running Back (feat. Lil Wayne),0.0823,0.587,0.671,0.0,0.161,-4.48,0.144,127.133,0.1,2,1,50,70,"pop_rap, r&b, rap, southern_hip_hop, trap",2017
39pS70eeDvyCAF3t8NAlVV,2 Chainz,Good Drank,0.274,0.836,0.776,0.0,0.113,-0.804,0.239,130.033,0.37,4,0,59,76,"atl_hip_hop, hip_hop, pop_rap, rap, southern_hip_hop, trap",2017
3DK6m7It6Pw857FcQftMds,Kanye West,Runaway,0.219,0.374,0.568,0.00219,0.513,-3.825,0.109,84.733,0.111,1,0,79,91,"chicago_rap, hip_hop, rap",2010
0BU7nIcCZxYSE0hYcc5oZz,Kodak Black,Too Many Years,0.0233,0.664,0.704,0.0,0.112,-6.859,0.0974,147.067,0.633,8,0,3,81,"florida_drill, florida_rap, melodic_rap, miami_hip_hop, rap, trap, trap_latino",2016
2ANLarE8yHVsLWW21nj79M,Lil Uzi Vert,You Was Right,0.069,0.843,0.359,0.0,0.12,-7.417,0.461,81.987,0.156,0,1,69,87,"melodic_rap, philly_rap, rage_rap, rap",2016
7zBPzAjKAqQpcv8F8GCq5s,MadeinTYO,Uber Everywhere,0.0542,0.779,0.455,0.0,0.177,-15.025,0.28,140.181,0.197,1,1,58,63,"atl_hip_hop, melodic_rap, trap, vapor_trap",2016
4XkOcWt0C2JX1s2RXybosk,Lil Yachty,Minnesota,0.0951,0.812,0.648,0.0,0.11,-4.994,0.0887,130.022,0.246,2,1,54,79,"atl_hip_hop, melodic_rap, rap, trap",2016
7AQim7LbvFVZJE3O8TYgf2,XXXTENTACION,Fuck Love (feat. Trippie Redd),0.0172,0.797,0.533,0.000152,0.103,-9.74,0.0412,131.036,0.329,0,0,82,87,"emo_rap, miami_hip_hop",2017
6yMxfx9wpiuhhdb8vHDVMu,Meek Mill,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),0.0254,0.519,0.57,0.0,0.0821,-7.366,0.202,164.155,0.317,1,1,54,76,"hip_hop, philly_rap, pop_rap, rap, southern_hip_hop, trap",2017
2d5NhldpaetRQBVbNveDkK,Kanye West,Diamonds From Sierra Leone - Remix - Album Version (Explicit),0.258,0.672,0.814,0.0,0.192,-3.768,0.27,96.994,0.38,7,1,0,91,"chicago_rap, hip_hop, rap",2005
3fTwZCsAwIpGaT3S9ltOpV,"Tyler, The Creator",Sandwitches (feat. Hodgy Beats),0.0676,0.567,0.587,2.2e-06,0.204,-9.763,0.223,152.458,0.374,4,1,0,89,"hip_hop, rap",2011
75kiQfmmuQwgquZ9RLSvuA,"Tyler, The Creator",Domo23,0.167,0.727,0.565,0.0,0.262,-5.564,0.356,133.094,0.597,1,0,60,89,"hip_hop, rap",2013
17A18khjCRm3uNcd2fFn4I,Logic,Bounce,0.164,0.621,0.631,0.0,0.264,-6.323,0.169,157.797,0.282,4,0,51,78,"conscious_hip_hop, dmv_rap, hip_hop, pop_rap, rap",2014
3zmn4Ot71BmDswutx83lAW,Machine Gun Kelly,Rehab,0.125,0.49,0.607,0.0,0.0953,-6.282,0.0368,85.043,0.155,11,0,39,79,"ohio_hip_hop, pop_rap",2017
2yItQevApTE8hMYPFirqcs,Machine Gun Kelly,Hold On (Shut Up),0.0157,0.658,0.7,2.55e-06,0.0332,-5.212,0.258,73.606,0.188,10,0,44,79,"ohio_hip_hop, pop_rap",2012
3LySNPf6PRGhOVWJdZutow,Eminem,Crack A Bottle,0.0864,0.516,0.874,0.0,0.173,-2.571,0.186,169.561,0.391,9,1,0,92,"detroit_hip_hop, hip_hop, rap",2009
6KqKg8IPuvtDB3PNAvffFf,Eminem,Shake That,0.0543,0.964,0.642,3.68e-05,0.158,-5.831,0.109,107.006,0.547,1,0,0,92,"detroit_hip_hop, hip_hop, rap",2005
29oQlTERHAlTPHEYw5xvZy,Oliver Francis,Aahhyeahh,0.0223,0.631,0.67,0.138,0.358,-9.829,0.0622,144.983,0.0611,3,1,0,53,"cloud_rap, emo_rap, melodic_rap",2017
6QMnO6LxL0Jkm3Sfkyrb5d,Lecrae,"Power Trip (feat. Derek Minor, Sho Baraka and Andy Mineo)",0.269,0.449,0.91,0.0,0.0808,-4.001,0.324,144.595,0.396,8,1,0,67,"ccm, christian_hip_hop",2012
2CAAwb9GbvargmIqQ08fqC,Machine Gun Kelly,Let You Go,0.197,0.601,0.819,0.0,0.161,-3.835,0.101,170.117,0.21,10,1,43,79,"ohio_hip_hop, pop_rap",2017
4v9VnkBuQHP6sGYaDJwNfV,Machine Gun Kelly,27,0.0734,0.499,0.654,0.000144,0.104,-6.782,0.11,169.839,0.0464,6,1,39,79,"ohio_hip_hop, pop_rap",2017
1rW2nkUbmKD2MC22YrU8cX,Earl Sweatshirt,Whoa,0.00141,0.541,0.748,3.1e-06,0.322,-6.321,0.31,79.616,0.351,2,1,55,70,"drumless_hip_hop, experimental_hip_hop, hip_hop, rap, underground_hip_hop",2013
